sl.no.,correct,QuestionLink,section type,optA,optB,optC,optD,category,usedFor,lang,source
19,c,https://i.imgur.com/xdHmZaX.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
21,b,https://i.imgur.com/MMa06CG.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
22,a,https://i.imgur.com/WHCFPhH.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
23,a,https://i.imgur.com/RJk02No.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
24,d,https://i.imgur.com/DywLdV5.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
25,b,https://i.imgur.com/YqiQrD4.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
26,c,https://i.imgur.com/BmedbSS.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
27,a,https://i.imgur.com/MqslZ9m.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
28,c,https://i.imgur.com/ILpD0Ue.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
29,b,https://i.imgur.com/AUTVJXu.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
30,b,https://i.imgur.com/ZwLZXow.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
31,a,https://i.imgur.com/GNcBKME.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
32,a,https://i.imgur.com/opJChVJ.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
34,b,https://i.imgur.com/5gRMKp6.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
35,c,https://i.imgur.com/p0w2toH.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
36,c,https://i.imgur.com/t7CSuep.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
37,b,https://i.imgur.com/AY4QTqF.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
38,a,https://i.imgur.com/D7HLZZS.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
39,d,https://i.imgur.com/mErU5wf.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
40,a,https://i.imgur.com/uOwyvFm.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
41,a,https://i.imgur.com/GTVx9g7.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
42,c,https://i.imgur.com/q1gOJrE.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
43,b,https://i.imgur.com/S1eM7NY.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
44,b,https://i.imgur.com/ZWKh1KS.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
46,c,https://i.imgur.com/TaIclhU.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
47,c,https://i.imgur.com/FZMi2jy.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
48,a,https://i.imgur.com/XUGnPRW.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
49,b,https://i.imgur.com/MSNLd5s.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
50,d,https://i.imgur.com/EPmcC7b.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
51,d,https://i.imgur.com/7uv9lAU.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
52,a,https://i.imgur.com/KuJ2B22.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
53,d,https://i.imgur.com/7fqPTos.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
54,b,https://i.imgur.com/7FReCea.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
55,d,https://i.imgur.com/E9RDIUD.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
56,a,https://i.imgur.com/OnfvHTH.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
58,a,https://i.imgur.com/grUUWBQ.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
59,a,https://i.imgur.com/RIp7G11.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
60,b,https://i.imgur.com/jb2CDdW.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
61,a,https://i.imgur.com/LnlDnwN.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
62,a,https://i.imgur.com/f4dN5Yx.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
63,b,https://i.imgur.com/dABLXkX.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
64,c,https://i.imgur.com/3CuyODf.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
65,a,https://i.imgur.com/h0tftTk.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
66,b,https://i.imgur.com/0pvF01P.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
67,c,https://i.imgur.com/hBvRU29.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
68,c,https://i.imgur.com/tkSOM0c.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
69,b,https://i.imgur.com/RWknIet.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
70,a,https://i.imgur.com/Wp9WR3j.png,genral_science,A,B,C,D,8.1,SSC_GD,Hindi,JEN
