sl.no.,correct,QuestionLink,section type,optA,optB,optC,optD,category,usedFor,lang,source
28,c,https://i.imgur.com/cvEPlFo.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
29,b,https://i.imgur.com/qXDqVxk.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
30,d,https://i.imgur.com/xl61HzH.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
31,b,https://i.imgur.com/aZbAcy2.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
32,a,https://i.imgur.com/46fw9hr.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
33,d,https://i.imgur.com/1yEzShx.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
34,c,https://i.imgur.com/FwCvVra.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
35,a,https://i.imgur.com/QjWH7vo.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
36,d,https://i.imgur.com/LSiaL5M.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
37,a,https://i.imgur.com/Us5p1Ji.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
38,d,https://i.imgur.com/64T2MDM.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
39,a,https://i.imgur.com/Nemwnlq.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
40,b,https://i.imgur.com/IgD0mMI.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
41,c,https://i.imgur.com/2mrCMqG.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
42,a,https://i.imgur.com/MlukeUa.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
43,a,https://i.imgur.com/5T7FOv1.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
44,d,https://i.imgur.com/BRkc8mC.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
45,b,https://i.imgur.com/32KCG3Y.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
46,b,https://i.imgur.com/MAleSLM.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
47,a,https://i.imgur.com/eWVSfdQ.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
48,b,https://i.imgur.com/0rII6uw.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
49,b,https://i.imgur.com/JJ6zceS.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
50,b,https://i.imgur.com/7u8X3iq.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
51,b,https://i.imgur.com/1VTQdz9.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
52,a,https://i.imgur.com/hSA4iHc.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
53,b,https://i.imgur.com/Ct0voEU.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
54,c,https://i.imgur.com/WE12dr0.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
55,c,https://i.imgur.com/r3xDvlM.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
56,b,https://i.imgur.com/Zf8hwpj.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
57,a,https://i.imgur.com/dMIOBn1.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
58,a,https://i.imgur.com/A1LbcRw.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
59,c,https://i.imgur.com/ICZelcZ.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
60,c,https://i.imgur.com/Oe8bt2i.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
61,a,https://i.imgur.com/6PB4XpB.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
62,a,https://i.imgur.com/pHxgase.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
63,a,https://i.imgur.com/jywGSZj.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
64,a,https://i.imgur.com/KVyNZzF.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
65,d,https://i.imgur.com/f7bimeM.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
66,b,https://i.imgur.com/q7SSoDp.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
67,d,https://i.imgur.com/Fg5CbPk.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
68,d,https://i.imgur.com/Pf5W1Ji.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
69,c,https://i.imgur.com/NfUI6qh.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
71,c,https://i.imgur.com/LvycBGH.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
72,d,https://i.imgur.com/h9AoPNE.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
73,c,https://i.imgur.com/mhyEex6.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
74,c,https://i.imgur.com/adwxgSw.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
75,d,https://i.imgur.com/sbBY1CV.png,genral_science,A,B,C,D,18.1,SSC_GD,Hindi,JEN
