sl.no.,correct,QuestionLink,section type,optA,optB,optC,optD,category,usedFor,lang,source
26,d,https://i.imgur.com/UZzyZdA.png,genral_science,A,B,C,D,15.1,SSC_GD,Hindi,JEN
27,d,https://i.imgur.com/ZazzTZh.png,genral_science,A,B,C,D,15.1,SSC_GD,Hindi,JEN
28,d,https://i.imgur.com/I1EKhyn.png,genral_science,A,B,C,D,15.1,SSC_GD,Hindi,JEN
29,a,https://i.imgur.com/E6N6Ukr.png,genral_science,A,B,C,D,15.1,SSC_GD,Hindi,JEN
30,d,https://i.imgur.com/LWgp3em.png,genral_science,A,B,C,D,15.1,SSC_GD,Hindi,JEN
31,b,https://i.imgur.com/IgIkHLP.png,genral_science,A,B,C,D,15.1,SSC_GD,Hindi,JEN
32,d,https://i.imgur.com/k5630w9.png,genral_science,A,B,C,D,15.1,SSC_GD,Hindi,JEN
33,c,https://i.imgur.com/zLOThZe.png,genral_science,A,B,C,D,15.1,SSC_GD,Hindi,JEN
34,d,https://i.imgur.com/G02ILIA.png,genral_science,A,B,C,D,15.1,SSC_GD,Hindi,JEN
35,b,https://i.imgur.com/pK199dn.png,genral_science,A,B,C,D,15.1,SSC_GD,Hindi,JEN
36,c,https://i.imgur.com/OyenIyN.png,genral_science,A,B,C,D,15.1,SSC_GD,Hindi,JEN
37,c,https://i.imgur.com/igeBkJj.png,genral_science,A,B,C,D,15.1,SSC_GD,Hindi,JEN
38,a,https://i.imgur.com/VrORWJI.png,genral_science,A,B,C,D,15.1,SSC_GD,Hindi,JEN
39,c,https://i.imgur.com/LlPYfG4.png,genral_science,A,B,C,D,15.1,SSC_GD,Hindi,JEN
40,d,https://i.imgur.com/Z4XOknx.png,genral_science,A,B,C,D,15.1,SSC_GD,Hindi,JEN
41,b,https://i.imgur.com/0Kjyc58.png,genral_science,A,B,C,D,15.1,SSC_GD,Hindi,JEN
43,b,https://i.imgur.com/EmwZ3jP.png,genral_science,A,B,C,D,15.1,SSC_GD,Hindi,JEN
44,b,https://i.imgur.com/N7jna5o.png,genral_science,A,B,C,D,15.1,SSC_GD,Hindi,JEN
45,c,https://i.imgur.com/f2OroOI.png,genral_science,A,B,C,D,15.1,SSC_GD,Hindi,JEN
46,b,https://i.imgur.com/TUGPPez.png,genral_science,A,B,C,D,15.1,SSC_GD,Hindi,JEN
47,a,https://i.imgur.com/2wPeFQY.png,genral_science,A,B,C,D,15.1,SSC_GD,Hindi,JEN
48,b,https://i.imgur.com/1DGUhjD.png,genral_science,A,B,C,D,15.1,SSC_GD,Hindi,JEN
49,a,https://i.imgur.com/tTlK7wv.png,genral_science,A,B,C,D,15.1,SSC_GD,Hindi,JEN
50,b,https://i.imgur.com/aR5TJSh.png,genral_science,A,B,C,D,15.1,SSC_GD,Hindi,JEN
51,b,https://i.imgur.com/5zhGe3P.png,genral_science,A,B,C,D,15.1,SSC_GD,Hindi,JEN
52,d,https://i.imgur.com/osEGDj9.png,genral_science,A,B,C,D,15.1,SSC_GD,Hindi,JEN
53,a,https://i.imgur.com/w8g8eZv.png,genral_science,A,B,C,D,15.1,SSC_GD,Hindi,JEN
54,a,https://i.imgur.com/vl3kwUz.png,genral_science,A,B,C,D,15.1,SSC_GD,Hindi,JEN
55,d,https://i.imgur.com/vkM1zDZ.png,genral_science,A,B,C,D,15.1,SSC_GD,Hindi,JEN
56,d,https://i.imgur.com/5FNCKcU.png,genral_science,A,B,C,D,15.1,SSC_GD,Hindi,JEN
58,a,https://i.imgur.com/sdtxB1I.png,genral_science,A,B,C,D,15.1,SSC_GD,Hindi,JEN
59,b,https://i.imgur.com/1VEw9kL.png,genral_science,A,B,C,D,15.1,SSC_GD,Hindi,JEN
60,b,https://i.imgur.com/q3zhTpl.png,genral_science,A,B,C,D,15.1,SSC_GD,Hindi,JEN
61,b,https://i.imgur.com/QyxDx6a.png,genral_science,A,B,C,D,15.1,SSC_GD,Hindi,JEN
62,b,https://i.imgur.com/pzu3DtP.png,genral_science,A,B,C,D,15.1,SSC_GD,Hindi,JEN
63,d,https://i.imgur.com/w9hb6ND.png,genral_science,A,B,C,D,15.1,SSC_GD,Hindi,JEN
