sl.no,correct,QuestionLink,direction,concepts,explanation,section_type,optA,optB,optC,optD,category,usedFor,lang,source,name
27,1,https://i.imgur.com/JgtSMQV.png,,9,https://i.imgur.com/d3mYmn3.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
29,3,https://i.imgur.com/0FKNwzn.png,,11,https://i.imgur.com/QOX2ZRI.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
30,3,https://i.imgur.com/CE5LSHa.png,,"2, 3",https://i.imgur.com/vyocUms.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
31,3,https://i.imgur.com/Mj8uu7y.png,,6,https://i.imgur.com/LtI3iPX.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
32,1,https://i.imgur.com/9WDxFcF.png,,6,https://i.imgur.com/iZdV2kg.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
33,1,https://i.imgur.com/HpjjjJA.png,,6,https://i.imgur.com/D81Proy.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
34,3,https://i.imgur.com/M83NL0J.png,,6,https://i.imgur.com/2MZUAj5.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
35,2,https://i.imgur.com/pxf0X1m.png,,6,https://i.imgur.com/AwNlSCs.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
36,1,https://i.imgur.com/PDjcznX.png,,6,https://i.imgur.com/GPoLUfh.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
37,2,https://i.imgur.com/KCkWH23.png,,"2, 3",https://i.imgur.com/1a7wxlA.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
38,4,https://i.imgur.com/lrUVXPN.png,,6,https://i.imgur.com/iD2pUe0.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
39,2,https://i.imgur.com/AarftP3.png,,6,https://i.imgur.com/sbcSSk2.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
40,2,https://i.imgur.com/kFzbQrq.png,,8,https://i.imgur.com/wWeRH1c.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
41,1,https://i.imgur.com/zI2XJit.png,,6,https://i.imgur.com/6RpYbHX.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
42,2,https://i.imgur.com/m0eQPEw.png,,"2, 3",https://i.imgur.com/59bdr9C.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
43,1,https://i.imgur.com/idugojH.png,,6,https://i.imgur.com/aGARJPR.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
44,1,https://i.imgur.com/7IN3X5M.png,,4,https://i.imgur.com/PJUvEsC.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
45,3,https://i.imgur.com/yho3pOe.png,,"1, 2, 3",https://i.imgur.com/vGhs37p.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
46,4,https://i.imgur.com/d31mapL.png,,9,https://i.imgur.com/ut1KZPr.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
47,3,https://i.imgur.com/5eJvZR4.png,,9,https://i.imgur.com/vHAMb0r.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
48,3,https://i.imgur.com/OwBfdWo.png,,6,https://i.imgur.com/G0J8htF.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
49,4,https://i.imgur.com/qPcZ24s.png,,11,https://i.imgur.com/QC0DqX2.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
50,3,https://i.imgur.com/5Fb39bB.png,,"2, 3",https://i.imgur.com/SaVgPIC.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
51,2,https://i.imgur.com/ktyT53g.png,,6,https://i.imgur.com/kIuqvqG.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
52,4,https://i.imgur.com/kIhy0hW.png,,11,https://i.imgur.com/zbHu575.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
53,4,https://i.imgur.com/VSx9dJD.png,,6,https://i.imgur.com/Sofm32A.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
54,3,https://i.imgur.com/HU3AV6R.png,,6,https://i.imgur.com/U7yny53.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
1,3,https://i.imgur.com/qO8wef5.png,,"2, 3",https://i.imgur.com/c4ilvZg.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
2,4,https://i.imgur.com/Ku9xlzg.png,,"2, 3",https://i.imgur.com/gq6Vliv.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
3,1,https://i.imgur.com/E6RiwhF.png,,"2, 3",https://i.imgur.com/YlZEQVA.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
4,2,https://i.imgur.com/Rqk86yC.png,,"2, 3",https://i.imgur.com/aFVW2hG.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
5,4,https://i.imgur.com/goqFqQm.png,,"2, 3",https://i.imgur.com/ThTNmvY.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
6,3,https://i.imgur.com/souoivh.png,,"2, 3",https://i.imgur.com/Z8gBBxw.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
7,4,https://i.imgur.com/jMZS2Dm.png,,"2, 3",https://i.imgur.com/MuiCYPg.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
8,2,https://i.imgur.com/O3PuEfL.png,,"2, 3",https://i.imgur.com/K1W7TpG.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
9,3,https://i.imgur.com/dJYzWI7.png,,"2, 3",https://i.imgur.com/Kmiq7TT.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
10,2,https://i.imgur.com/2TMmOSP.png,,"2, 3",https://i.imgur.com/eGeSgyM.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
11,2,https://i.imgur.com/dSrQWxn.png,,"2, 3",https://i.imgur.com/s0Bkk5Y.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
12,3,https://i.imgur.com/k650Yxr.png,,"2, 3",https://i.imgur.com/KaXBAhF.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
13,2,https://i.imgur.com/9y2iRCP.png,,"2, 3",https://i.imgur.com/7cP4Q3s.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
14,3,https://i.imgur.com/hjuQ1bA.png,,"2, 3",https://i.imgur.com/DyVWgpR.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
15,4,https://i.imgur.com/YrwLAhd.png,,"2, 3",https://i.imgur.com/Y6Hk8mY.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
16,4,https://i.imgur.com/lRrWyIE.png,,"2, 3",https://i.imgur.com/O9nXG5T.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
1,1,https://i.imgur.com/QkIs3Wu.png,,"2, 3",https://i.imgur.com/pO4goHd.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
3,1,https://i.imgur.com/W0kLvy0.png,,"2, 3",https://i.imgur.com/jWsXt2B.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
1,1,https://i.imgur.com/gUtRiJ1.png,,1,https://i.imgur.com/nn1n9WM.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
1,1,https://i.imgur.com/LC351OD.png,,"2, 3",https://i.imgur.com/Ek36AOr.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
2,4,https://i.imgur.com/Zzrbtw3.png,,"2, 3",https://i.imgur.com/2zfgElZ.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
3,2,https://i.imgur.com/Y4HprxB.png,,6,https://i.imgur.com/BVq4bzJ.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
4,3,https://i.imgur.com/jpoJhsY.png,,5,https://i.imgur.com/JjfdSSc.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
6,4,https://i.imgur.com/albN4Qu.png,,4,https://i.imgur.com/MpW8Xpz.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
7,1,https://i.imgur.com/1gNbMj6.png,,6,https://i.imgur.com/qfgCvUC.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
8,1,https://i.imgur.com/NgEJuOf.png,,"2, 3",https://i.imgur.com/fH3nUJN.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
9,4,https://i.imgur.com/1Yslohl.png,,"2, 3",https://i.imgur.com/gGPVk6u.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
10,1,https://i.imgur.com/GAFD2Ml.png,,"2, 3",https://i.imgur.com/ogE6C9N.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
11,3,https://i.imgur.com/KADJI70.png,,"2, 3",https://i.imgur.com/i49uH8u.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
12,4,https://i.imgur.com/SsBqBAZ.png,,"2, 3",https://i.imgur.com/m5bw8j2.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
13,3,https://i.imgur.com/luDhN9V.png,,"2, 3",https://i.imgur.com/7WwaLVS.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
14,1,https://i.imgur.com/w0VWYk8.png,,5,https://i.imgur.com/oxrSRhF.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
15,2,https://i.imgur.com/5WBmQ3V.png,,9,https://i.imgur.com/aWLdDQg.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
16,3,https://i.imgur.com/3xnq7WJ.png,,"2, 3",https://i.imgur.com/afdCww7.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
17,4,https://i.imgur.com/R4N1F5M.png,,"2, 3",https://i.imgur.com/x43dJfN.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
19,3,https://i.imgur.com/EDVpEvR.png,,6,https://i.imgur.com/fiqsR3S.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
20,3,https://i.imgur.com/fEQsNhu.png,,"2, 3",https://i.imgur.com/fMeVp5g.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
21,2,https://i.imgur.com/mHUPP8H.png,,6,https://i.imgur.com/y09ECC1.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
1,3,https://i.imgur.com/lDjy4yR.png,,"2, 3",https://i.imgur.com/BbgRZTR.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
2,2,https://i.imgur.com/043rnvK.png,,6,https://i.imgur.com/F8pscZT.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
3,1,https://i.imgur.com/56BoQD5.png,,"2, 3",https://i.imgur.com/EGOsTzI.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
4,2,https://i.imgur.com/efaZ3ki.png,,"2, 3",https://i.imgur.com/nNAKmy8.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
5,2,https://i.imgur.com/uYl4Upe.png,,"2, 3",https://i.imgur.com/EjeSmA5.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
6,2,https://i.imgur.com/E4WWA2O.png,,"2, 3",https://i.imgur.com/uenF7yW.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
1,2,https://i.imgur.com/2ERzXCm.png,,"2, 3",https://i.imgur.com/ybq9PDg.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
2,2,https://i.imgur.com/nE1b60h.png,,"2, 3",https://i.imgur.com/W3YWZTf.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
3,4,https://i.imgur.com/8E4m8Ti.png,,4,https://i.imgur.com/4jBuC3n.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
4,1,https://i.imgur.com/BADgScb.png,,6,https://i.imgur.com/RP9JwcW.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
5,1,https://i.imgur.com/qUexpEM.png,,"2, 3",https://i.imgur.com/T4m3RbV.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
6,2,https://i.imgur.com/FbDVzco.png,,"2, 3",https://i.imgur.com/CFpuslO.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
7,1,https://i.imgur.com/Egcel9F.png,,"2, 3",https://i.imgur.com/4E7Jr2X.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
8,1,https://i.imgur.com/cB7A74n.png,,6,https://i.imgur.com/pDtmsz7.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
9,3,https://i.imgur.com/8R04M6U.png,,"2, 3",https://i.imgur.com/z3nPq6t.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
10,2,https://i.imgur.com/2CrS0t6.png,,"2, 3",https://i.imgur.com/xemPeyP.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
11,2,https://i.imgur.com/wrPAtaA.png,,"2, 3",https://i.imgur.com/PTyblKR.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
12,2,https://i.imgur.com/wDmcRaV.png,,"2, 3",https://i.imgur.com/JRVt3CS.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
13,3,https://i.imgur.com/HXBKFuD.png,,"2, 3",https://i.imgur.com/NlpwXdP.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
14,3,https://i.imgur.com/YXgJHmH.png,,"2, 3",https://i.imgur.com/7RMAvHM.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
15,1,https://i.imgur.com/zBvsV2h.png,,5,https://i.imgur.com/pZdjAlb.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
16,3,https://i.imgur.com/wdXQaZf.png,,9,https://i.imgur.com/TPLtxDj.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
17,3,https://i.imgur.com/CR7BViz.png,,"2, 3",https://i.imgur.com/fb6C02O.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
18,1,https://i.imgur.com/ZXvVUFU.png,,"2, 3",https://i.imgur.com/uxXrT2J.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
19,4,https://i.imgur.com/LF0hNWB.png,,9,https://i.imgur.com/OPg252l.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
20,2,https://i.imgur.com/TigmbqK.png,,"2, 3",https://i.imgur.com/rp740B7.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
21,3,https://i.imgur.com/mivF049.png,,"2, 3",https://i.imgur.com/zxJSNI9.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
22,3,https://i.imgur.com/hYT0fjM.png,,"2, 3",https://i.imgur.com/xAkzcHJ.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
23,1,https://i.imgur.com/MjmhTt2.png,,"2, 3",https://i.imgur.com/hdkKaMg.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
24,2,https://i.imgur.com/yBhI3SN.png,,"2, 3",https://i.imgur.com/gM40MUY.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
25,*,https://i.imgur.com/lbnFQB0.png,,"2, 3",https://i.imgur.com/9ijtP9I.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
26,2,https://i.imgur.com/evsFImb.png,,"2, 3",https://i.imgur.com/t1vsIHp.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
27,4,https://i.imgur.com/93wSoUK.png,,8,https://i.imgur.com/d9TZT48.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
28,2,https://i.imgur.com/BrUknCW.png,,"2, 3",https://i.imgur.com/c4d6Qsw.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
29,*,https://i.imgur.com/g81cWs1.png,,"2, 3",https://i.imgur.com/fPSWaIy.png,Maths,A,B,C,D,18.1,ssc,Bi,Kiran Maths,Surds & Indices
