sl.no.,correct,QuestionLink,section type,optA,optB,optC,optD,category,usedFor,lang,source
33,c,https://i.imgur.com/zSE05wH.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
34,c,https://i.imgur.com/bbYyO69.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
35,a,https://i.imgur.com/degUAHo.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
36,c,https://i.imgur.com/L7AvUuV.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
37,c,https://i.imgur.com/pgkzUg9.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
39,c,https://i.imgur.com/fv7opUG.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
40,d,https://i.imgur.com/sIYrrgf.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
41,a,https://i.imgur.com/TVKjZB5.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
42,c,https://i.imgur.com/EOT98zX.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
43,a,https://i.imgur.com/JtXGnJb.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
44,a,https://i.imgur.com/oNPvpNK.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
45,a,https://i.imgur.com/3PhyN0X.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
46,a,https://i.imgur.com/m1NCXjr.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
47,a,https://i.imgur.com/KtmWfbh.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
48,a,https://i.imgur.com/mVAC01o.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
49,a,https://i.imgur.com/9WQe1sz.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
51,c,https://i.imgur.com/v6dAmIQ.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
52,c,https://i.imgur.com/HKhyhBH.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
53,a,https://i.imgur.com/aedFMcL.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
54,a,https://i.imgur.com/SUC3EwL.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
55,c,https://i.imgur.com/kNgeI6p.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
56,d,https://i.imgur.com/dVhDRR5.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
57,c,https://i.imgur.com/EDT6m7M.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
58,c,https://i.imgur.com/qMl6WpQ.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
59,c,https://i.imgur.com/JQhlM9A.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
60,a,https://i.imgur.com/QgwdBfa.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
61,b,https://i.imgur.com/5vrc73u.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
62,c,https://i.imgur.com/crMQQnO.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
63,a,https://i.imgur.com/0PAuHde.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
64,a,https://i.imgur.com/c7q28l0.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
65,a,https://i.imgur.com/XccBGa4.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
67,c,https://i.imgur.com/L247Dwv.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
68,a,https://i.imgur.com/b7dF3Ml.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
69,d,https://i.imgur.com/iBATUIm.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
70,d,https://i.imgur.com/Kts6kJ5.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
71,b,https://i.imgur.com/31phmAE.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
72,b,https://i.imgur.com/v1NRBWr.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
73,a,https://i.imgur.com/shPB9kS.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
74,a,https://i.imgur.com/skcIDEb.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
75,a,https://i.imgur.com/bwFlk09.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
76,d,https://i.imgur.com/H8zNhtr.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
77,d,https://i.imgur.com/vV3jzkD.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
78,a,https://i.imgur.com/OMyw2SR.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
79,d,https://i.imgur.com/VNgERlO.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
80,d,https://i.imgur.com/wwxnp8Y.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
81,d,https://i.imgur.com/PFmvWdr.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
82,d,https://i.imgur.com/ukmYicQ.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
84,d,https://i.imgur.com/uVZ2fGZ.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
85,a,https://i.imgur.com/SsoUFfj.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
86,b,https://i.imgur.com/xS9bZr9.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
1,c,https://i.imgur.com/A32GoH2.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
2,c,https://i.imgur.com/I8mztEq.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
3,a,https://i.imgur.com/fm9QXEe.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
4,b,https://i.imgur.com/zpWSvlJ.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
5,a,https://i.imgur.com/KN3MadM.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
6,a,https://i.imgur.com/cZ81Suf.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
7,a,https://i.imgur.com/jKmJdgU.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
9,d,https://i.imgur.com/V4s6sM9.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
10,d,https://i.imgur.com/NFwRD8Z.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
11,a,https://i.imgur.com/VeTwJ2B.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
12,d,https://i.imgur.com/Pz8Ixvp.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
13,a,https://i.imgur.com/cfoQGXB.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
14,a,https://i.imgur.com/0EJZ7QK.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
15,a,https://i.imgur.com/h54dqEr.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
16,c,https://i.imgur.com/uGZMYYT.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
17,a,https://i.imgur.com/Z7zpDml.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
18,a,https://i.imgur.com/YUWoGz3.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
19,c,https://i.imgur.com/KL2Ddm7.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
20,a,https://i.imgur.com/MV7nBv2.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
21,b,https://i.imgur.com/MEYf109.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
22,d,https://i.imgur.com/5EOVic8.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
24,a,https://i.imgur.com/mqOkhkl.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
25,a,https://i.imgur.com/1l53Uz4.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
26,a,https://i.imgur.com/0e20GC4.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
27,c,https://i.imgur.com/NwmbUEh.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
28,a,https://i.imgur.com/AyGTxQK.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
29,a,https://i.imgur.com/4eL7zHd.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
30,a,https://i.imgur.com/2GrGcKS.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
31,c,https://i.imgur.com/reTI3d1.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
32,a,https://i.imgur.com/tln9m1W.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
33,a,https://i.imgur.com/phpOA0P.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
34,a,https://i.imgur.com/soHYoM9.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
35,b,https://i.imgur.com/akkxQ9J.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
36,c,https://i.imgur.com/nk4BAaJ.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
37,b,https://i.imgur.com/99hLJho.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
38,c,https://i.imgur.com/rwMcxBs.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
40,a,https://i.imgur.com/RInFBmG.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
41,a,https://i.imgur.com/IaIr2ZV.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
42,b,https://i.imgur.com/yXmVbkc.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
43,c,https://i.imgur.com/7rUQBtZ.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
44,a,https://i.imgur.com/uQn1mB3.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
45,d,https://i.imgur.com/SskaIBN.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
46,a,https://i.imgur.com/1TXXOiS.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
47,a,https://i.imgur.com/fandPya.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
48,b,https://i.imgur.com/lgp1hMp.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
49,a,https://i.imgur.com/jhgt2Zv.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
50,a,https://i.imgur.com/qp6NYy3.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
51,b,https://i.imgur.com/bOuXiWX.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
52,a,https://i.imgur.com/YvPXnCh.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
53,a,https://i.imgur.com/w6Z1vKD.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
54,a,https://i.imgur.com/Xcoq53Y.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
55,b,https://i.imgur.com/2X9O0mM.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
57,a,https://i.imgur.com/vsYp30p.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
58,a,https://i.imgur.com/sE5nFrk.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
59,c,https://i.imgur.com/v5dnv4D.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
60,a,https://i.imgur.com/Yb4PvEI.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
61,b,https://i.imgur.com/SdM84nA.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
62,a,https://i.imgur.com/3EW7tdj.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
63,a,https://i.imgur.com/bSWujsv.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
64,a,https://i.imgur.com/rLePcn0.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
65,b,https://i.imgur.com/d3180el.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
66,d,https://i.imgur.com/QTpu6Zg.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
67,a,https://i.imgur.com/SlX5Vcj.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
68,a,https://i.imgur.com/aBGJntY.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
69,a,https://i.imgur.com/5V2exQF.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
70,d,https://i.imgur.com/Fm7ofXX.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
71,a,https://i.imgur.com/WrXLAjy.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
72,a,https://i.imgur.com/PMnM19g.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
73,c,https://i.imgur.com/N9kJoI8.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
74,d,https://i.imgur.com/aQZoCvY.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
75,c,https://i.imgur.com/J46k6pc.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
76,c,https://i.imgur.com/NkkQt7b.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
77,b,https://i.imgur.com/gcn1Otl.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
78,a,https://i.imgur.com/9fCEJWM.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
79,a,https://i.imgur.com/HU6DUHw.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
80,a,https://i.imgur.com/UKymlLG.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
81,b,https://i.imgur.com/mZdZnlp.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
82,c,https://i.imgur.com/NNFcF26.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
83,a,https://i.imgur.com/g2HcAkZ.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
84,a,https://i.imgur.com/I19753s.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
87,b,https://i.imgur.com/Jn4kvDo.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
88,c,https://i.imgur.com/qTUhift.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
89,d,https://i.imgur.com/htDkSbZ.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
90,a,https://i.imgur.com/AQ4IQU5.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
91,a,https://i.imgur.com/Alk2UFQ.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
92,a,https://i.imgur.com/kn31elc.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
1,a,https://i.imgur.com/qZuZASG.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
2,a,https://i.imgur.com/fWiXSLK.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
3,a,https://i.imgur.com/ogS3SAb.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
4,a,https://i.imgur.com/IDYbEiQ.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
5,b,https://i.imgur.com/Fm96XuF.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
6,b,https://i.imgur.com/YEhHbT0.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
8,c,https://i.imgur.com/6YXcKIi.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
9,a,https://i.imgur.com/KB4UodL.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
10,c,https://i.imgur.com/zCrNXIe.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
11,c,https://i.imgur.com/w8WO9bZ.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
12,c,https://i.imgur.com/TAn62rt.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
13,a,https://i.imgur.com/W3tS8r3.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
14,a,https://i.imgur.com/o9KCdV8.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
15,b,https://i.imgur.com/lv8hkRq.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
16,a,https://i.imgur.com/T6YFFKK.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
17,c,https://i.imgur.com/Z6C17wx.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
18,a,https://i.imgur.com/PeXmRiz.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
19,a,https://i.imgur.com/wnMVIND.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
20,a,https://i.imgur.com/jgWfGKF.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
21,a,https://i.imgur.com/nKxXNDX.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
22,a,https://i.imgur.com/oFMsffc.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
23,a,https://i.imgur.com/hZk7Dez.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
24,a,https://i.imgur.com/OGcked9.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
25,a,https://i.imgur.com/g9Dj3gC.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
26,a,https://i.imgur.com/fLEpQfh.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
27,a,https://i.imgur.com/3L4QNwz.png,locopilot_fitter,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
