,QuestionLink,category,correct,direction,explanation,lang,name,optA,optB,optC,optD,optE,sectionType,sl.no.,sources,usedFor
39,https://i.imgur.com/xaFUG9h.png,1.3,3,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/AxB8KoC.png,Bi,One Word Substituation,A,B,C,D,,English,43,Vidya,ssc
40,https://i.imgur.com/MrT2aGj.png,1.3,4,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/lbZfHHG.png,Bi,One Word Substituation,A,B,C,D,,English,44,Vidya,ssc
41,https://i.imgur.com/ZhiXgNi.png,1.3,1,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/LHkgBIM.png,Bi,One Word Substituation,A,B,C,D,,English,45,Vidya,ssc
42,https://i.imgur.com/yVhAVIC.png,1.3,1,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/jYuCoyo.png,Bi,One Word Substituation,A,B,C,D,,English,46,Vidya,ssc
43,https://i.imgur.com/yigIX23.png,1.3,4,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/JPI3FSM.png,Bi,One Word Substituation,A,B,C,D,,English,47,Vidya,ssc
44,https://i.imgur.com/vOACh9B.png,1.3,3,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/481b6zK.png,Bi,One Word Substituation,A,B,C,D,,English,48,Vidya,ssc
45,https://i.imgur.com/SAnzJy1.png,1.3,4,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/urRuXfQ.png,Bi,One Word Substituation,A,B,C,D,,English,49,Vidya,ssc
46,https://i.imgur.com/a9NzjKy.png,1.3,3,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/vCczX0K.png,Bi,One Word Substituation,A,B,C,D,,English,50,Vidya,ssc
47,https://i.imgur.com/RZgBTY9.png,1.3,2,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/YdKFBYx.png,Bi,One Word Substituation,A,B,C,D,,English,51,Vidya,ssc
48,https://i.imgur.com/7utEO8g.png,1.3,1,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/zdYYoSb.png,Bi,One Word Substituation,A,B,C,D,,English,52,Vidya,ssc
49,https://i.imgur.com/pBKYVnL.png,1.3,3,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/iJlszEg.png,Bi,One Word Substituation,A,B,C,D,,English,53,Vidya,ssc
50,https://i.imgur.com/54bMOyR.png,1.3,4,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/iLIDkBT.png,Bi,One Word Substituation,A,B,C,D,,English,54,Vidya,ssc
51,https://i.imgur.com/wgOMpO8.png,1.3,4,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/0SlNOEE.png,Bi,One Word Substituation,A,B,C,D,,English,55,Vidya,ssc
52,https://i.imgur.com/qRiX4ib.png,1.3,4,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/8ALcMkH.png,Bi,One Word Substituation,A,B,C,D,,English,56,Vidya,ssc
53,https://i.imgur.com/oVNrtYg.png,1.3,2,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/9s5yg8f.png,Bi,One Word Substituation,A,B,C,D,,English,57,Vidya,ssc
54,https://i.imgur.com/7KdRvB3.png,1.3,3,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/z9LNM0h.png,Bi,One Word Substituation,A,B,C,D,,English,58,Vidya,ssc
55,https://i.imgur.com/UZUNpdR.png,1.3,4,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/El706Et.png,Bi,One Word Substituation,A,B,C,D,,English,60,Vidya,ssc
56,https://i.imgur.com/pzrnNC9.png,1.3,3,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/MDtJxAG.png,Bi,One Word Substituation,A,B,C,D,,English,61,Vidya,ssc
57,https://i.imgur.com/myTSY0n.png,1.3,3,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/ODMvgHg.png,Bi,One Word Substituation,A,B,C,D,,English,62,Vidya,ssc
58,https://i.imgur.com/kHwOl14.png,1.3,4,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/jo8Ji9D.png,Bi,One Word Substituation,A,B,C,D,,English,63,Vidya,ssc
59,https://i.imgur.com/fAhGMTF.png,1.3,4,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/RaB18em.png,Bi,One Word Substituation,A,B,C,D,,English,64,Vidya,ssc
60,https://i.imgur.com/bNfo1fj.png,1.3,2,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/NqgKTVF.png,Bi,One Word Substituation,A,B,C,D,,English,65,Vidya,ssc
61,https://i.imgur.com/v1IiSAT.png,1.3,2,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/8o6Owxo.png,Bi,One Word Substituation,A,B,C,D,,English,66,Vidya,ssc
62,https://i.imgur.com/z0z8sds.png,1.3,3,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/74VYQCW.png,Bi,One Word Substituation,A,B,C,D,,English,67,Vidya,ssc
63,https://i.imgur.com/S4TBkzI.png,1.3,1,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/SPd2xq9.png,Bi,One Word Substituation,A,B,C,D,,English,68,Vidya,ssc
64,https://i.imgur.com/4jGp8Hn.png,1.3,3,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/vAgl4IX.png,Bi,One Word Substituation,A,B,C,D,,English,69,Vidya,ssc
65,https://i.imgur.com/fMsA17e.png,1.3,4,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/9u6j8Lc.png,Bi,One Word Substituation,A,B,C,D,,English,70,Vidya,ssc
66,https://i.imgur.com/G9Wp7S2.png,1.3,3,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/rh6RmfK.png,Bi,One Word Substituation,A,B,C,D,,English,71,Vidya,ssc
67,https://i.imgur.com/vf5hEhH.png,1.3,1,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/ursZAxv.png,Bi,One Word Substituation,A,B,C,D,,English,72,Vidya,ssc
68,https://i.imgur.com/gSfRmD8.png,1.3,1,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/J1XBMMd.png,Bi,One Word Substituation,A,B,C,D,,English,74,Vidya,ssc
69,https://i.imgur.com/Jq0PRiE.png,1.3,3,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/yUMfVrZ.png,Bi,One Word Substituation,A,B,C,D,,English,75,Vidya,ssc
70,https://i.imgur.com/BkOGm1y.png,1.3,2,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/UZE3bcj.png,Bi,One Word Substituation,A,B,C,D,,English,76,Vidya,ssc
71,https://i.imgur.com/2cKA3y1.png,1.3,4,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/eu7JJ5b.png,Bi,One Word Substituation,A,B,C,D,,English,77,Vidya,ssc
72,https://i.imgur.com/SJooYWM.png,1.3,3,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/LUvus7L.png,Bi,One Word Substituation,A,B,C,D,,English,78,Vidya,ssc
73,https://i.imgur.com/oQ4xrbg.png,1.3,1,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/X3tFvTC.png,Bi,One Word Substituation,A,B,C,D,,English,79,Vidya,ssc
74,https://i.imgur.com/qXnkveP.png,1.3,4,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/CZJMFBZ.png,Bi,One Word Substituation,A,B,C,D,,English,80,Vidya,ssc
75,https://i.imgur.com/osOFukJ.png,1.3,2,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/Ugh28Lh.png,Bi,One Word Substituation,A,B,C,D,,English,81,Vidya,ssc
76,https://i.imgur.com/2ErTlCj.png,1.3,2,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/3DwHKmG.png,Bi,One Word Substituation,A,B,C,D,,English,82,Vidya,ssc
77,https://i.imgur.com/CbBvyW6.png,1.3,2,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/akJdxgD.png,Bi,One Word Substituation,A,B,C,D,,English,83,Vidya,ssc
78,https://i.imgur.com/47AadUM.png,1.3,1,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/hEF9hRK.png,Bi,One Word Substituation,A,B,C,D,,English,84,Vidya,ssc
79,https://i.imgur.com/DGw9CCa.png,1.3,1,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/ZAjXtHw.png,Bi,One Word Substituation,A,B,C,D,,English,85,Vidya,ssc
80,https://i.imgur.com/btQxu2U.png,1.3,2,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/MXKBbJS.png,Bi,One Word Substituation,A,B,C,D,,English,86,Vidya,ssc
81,https://i.imgur.com/TeAIihb.png,1.3,1,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/aqepBNC.png,Bi,One Word Substituation,A,B,C,D,,English,87,Vidya,ssc
82,https://i.imgur.com/Gg04r0s.png,1.3,1,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/XBqGAHu.png,Bi,One Word Substituation,A,B,C,D,,English,88,Vidya,ssc
83,https://i.imgur.com/PwRB6Mr.png,1.3,3,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/uc4ouTL.png,Bi,One Word Substituation,A,B,C,D,,English,89,Vidya,ssc
84,https://i.imgur.com/24xjfBb.png,1.3,3,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/56DuA2b.png,Bi,One Word Substituation,A,B,C,D,,English,90,Vidya,ssc
85,https://i.imgur.com/ofLODt4.png,1.3,3,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/KB1c0qK.png,Bi,One Word Substituation,A,B,C,D,,English,91,Vidya,ssc
86,https://i.imgur.com/dPSEw3S.png,1.3,2,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/FEkSf1Q.png,Bi,One Word Substituation,A,B,C,D,,English,92,Vidya,ssc
87,https://i.imgur.com/GKGkaas.png,1.3,3,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/F2ikRaB.png,Bi,One Word Substituation,A,B,C,D,,English,93,Vidya,ssc
88,https://i.imgur.com/nwxGhsl.png,1.3,4,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/ioJ7oGu.png,Bi,One Word Substituation,A,B,C,D,,English,94,Vidya,ssc
89,https://i.imgur.com/uf3b4iV.png,1.3,1,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/B0yvvls.png,Bi,One Word Substituation,A,B,C,D,,English,95,Vidya,ssc
90,https://i.imgur.com/cXvAg6s.png,1.3,1,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/sLCjVPo.png,Bi,One Word Substituation,A,B,C,D,,English,96,Vidya,ssc
91,https://i.imgur.com/SxCndhS.png,1.3,4,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/cHUKVtE.png,Bi,One Word Substituation,A,B,C,D,,English,97,Vidya,ssc
92,https://i.imgur.com/v0PUYAd.png,1.3,1,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/txkZDTa.png,Bi,One Word Substituation,A,B,C,D,,English,98,Vidya,ssc
93,https://i.imgur.com/FHEVyiS.png,1.3,3,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/J0Xnaqb.png,Bi,One Word Substituation,A,B,C,D,,English,99,Vidya,ssc
94,https://i.imgur.com/gUxoESw.png,1.3,2,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/Wca44Px.png,Bi,One Word Substituation,A,B,C,D,,English,100,Vidya,ssc
95,https://i.imgur.com/rNHr99u.png,1.3,3,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/kYnLQT2.png,Bi,One Word Substituation,A,B,C,D,,English,101,Vidya,ssc
96,https://i.imgur.com/tibW1rq.png,1.3,1,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/iTC9VU9.png,Bi,One Word Substituation,A,B,C,D,,English,102,Vidya,ssc
97,https://i.imgur.com/WkVjGDa.png,1.3,4,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/mTxmoPm.png,Bi,One Word Substituation,A,B,C,D,,English,103,Vidya,ssc
98,https://i.imgur.com/zcm1cek.png,1.3,1,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/Fw1kWqs.png,Bi,One Word Substituation,A,B,C,D,,English,104,Vidya,ssc
99,https://i.imgur.com/8ZnGqCf.png,1.3,2,https://i.imgur.com/V3TteO4.png,https://i.imgur.com/5cZMZU9.png,Bi,One Word Substituation,A,B,C,D,,English,105,Vidya,ssc
0,https://i.imgur.com/ypDzYy3.png,4.1,3,https://i.imgur.com/10cqRXN.png,https://i.imgur.com/VD42uka.png,Bi,Spotting The Errors,A,B,C,D,,English,1,Vidya,ssc
1,https://i.imgur.com/0hlprs3.png,4.1,1,https://i.imgur.com/10cqRXN.png,https://i.imgur.com/g5Xy89W.png,Bi,Spotting The Errors,A,B,C,D,,English,2,Vidya,ssc
2,https://i.imgur.com/nWpmkrT.png,4.1,3,https://i.imgur.com/10cqRXN.png,https://i.imgur.com/rFPrXfV.png,Bi,Spotting The Errors,A,B,C,D,,English,3,Vidya,ssc
3,https://i.imgur.com/YjYBNit.png,4.1,1,https://i.imgur.com/10cqRXN.png,https://i.imgur.com/90SjYwY.png,Bi,Spotting The Errors,A,B,C,D,,English,4,Vidya,ssc
4,https://i.imgur.com/nL8uMja.png,4.1,2,https://i.imgur.com/10cqRXN.png,https://i.imgur.com/BjSMS6r.png,Bi,Spotting The Errors,A,B,C,D,,English,5,Vidya,ssc
5,https://i.imgur.com/smexnKQ.png,4.1,1,https://i.imgur.com/10cqRXN.png,https://i.imgur.com/nugThIN.png,Bi,Spotting The Errors,A,B,C,D,,English,6,Vidya,ssc
6,https://i.imgur.com/aISF5W8.png,4.1,2,https://i.imgur.com/10cqRXN.png,https://i.imgur.com/fhkgJQp.png,Bi,Spotting The Errors,A,B,C,D,,English,7,Vidya,ssc
7,https://i.imgur.com/DALbKck.png,4.1,3,https://i.imgur.com/10cqRXN.png,https://i.imgur.com/MuAPlxu.png,Bi,Spotting The Errors,A,B,C,D,,English,8,Vidya,ssc
8,https://i.imgur.com/yhDA1QK.png,4.1,3,https://i.imgur.com/10cqRXN.png,https://i.imgur.com/wKPo7u3.png,Bi,Spotting The Errors,A,B,C,D,,English,9,Vidya,ssc
9,https://i.imgur.com/5g3Xmhr.png,4.1,2,https://i.imgur.com/10cqRXN.png,https://i.imgur.com/nCfaf3P.png,Bi,Spotting The Errors,A,B,C,D,,English,10,Vidya,ssc
10,https://i.imgur.com/aW8tmMe.png,4.1,1,https://i.imgur.com/10cqRXN.png,https://i.imgur.com/uOjbfFL.png,Bi,Spotting The Errors,A,B,C,D,,English,11,Vidya,ssc
11,https://i.imgur.com/H8Ad99z.png,4.1,1,https://i.imgur.com/10cqRXN.png,https://i.imgur.com/lF1Ky7q.png,Bi,Spotting The Errors,A,B,C,D,,English,12,Vidya,ssc
12,https://i.imgur.com/iHElIkq.png,4.1,2,https://i.imgur.com/10cqRXN.png,https://i.imgur.com/Knamnvt.png,Bi,Spotting The Errors,A,B,C,D,,English,13,Vidya,ssc
13,https://i.imgur.com/zKLr88t.png,4.1,2,https://i.imgur.com/10cqRXN.png,https://i.imgur.com/hsZr34F.png,Bi,Spotting The Errors,A,B,C,D,,English,14,Vidya,ssc
14,https://i.imgur.com/HpRE0xd.png,4.1,2,https://i.imgur.com/10cqRXN.png,https://i.imgur.com/IfcoMbI.png,Bi,Spotting The Errors,A,B,C,D,,English,15,Vidya,ssc
15,https://i.imgur.com/5hlKAtw.png,4.1,1,https://i.imgur.com/10cqRXN.png,https://i.imgur.com/mMw9Nn0.png,Bi,Spotting The Errors,A,B,C,D,,English,16,Vidya,ssc
16,https://i.imgur.com/6NNUS08.png,4.1,1,https://i.imgur.com/10cqRXN.png,https://i.imgur.com/VzGKjZK.png,Bi,Spotting The Errors,A,B,C,D,,English,17,Vidya,ssc
17,https://i.imgur.com/GbSYrOU.png,4.1,2,https://i.imgur.com/10cqRXN.png,https://i.imgur.com/ifbuTGN.png,Bi,Spotting The Errors,A,B,C,D,,English,18,Vidya,ssc
18,https://i.imgur.com/wGKBQ4U.png,4.1,1,https://i.imgur.com/10cqRXN.png,https://i.imgur.com/haTzXXf.png,Bi,Spotting The Errors,A,B,C,D,,English,19,Vidya,ssc
19,https://i.imgur.com/F7TxC8l.png,4.1,1,https://i.imgur.com/10cqRXN.png,https://i.imgur.com/jWUhHTp.png,Bi,Spotting The Errors,A,B,C,D,,English,20,Vidya,ssc
20,https://i.imgur.com/k7WGBf2.png,4.1,4,https://i.imgur.com/10cqRXN.png,https://i.imgur.com/mUc8IEr.png,Bi,Spotting The Errors,A,B,C,D,,English,21,Vidya,ssc
21,https://i.imgur.com/XnLobMN.png,4.1,1,https://i.imgur.com/10cqRXN.png,https://i.imgur.com/sMVGM7n.png,Bi,Spotting The Errors,A,B,C,D,,English,22,Vidya,ssc
22,https://i.imgur.com/5bCsZJs.png,4.1,2,https://i.imgur.com/10cqRXN.png,https://i.imgur.com/wYxKg7a.png,Bi,Spotting The Errors,A,B,C,D,,English,23,Vidya,ssc
23,https://i.imgur.com/8TiYqVR.png,4.1,3,https://i.imgur.com/10cqRXN.png,https://i.imgur.com/iBd2s8b.png,Bi,Spotting The Errors,A,B,C,D,,English,24,Vidya,ssc
24,https://i.imgur.com/0Wwi38C.png,4.1,1,https://i.imgur.com/10cqRXN.png,https://i.imgur.com/4VmBjIM.png,Bi,Spotting The Errors,A,B,C,D,,English,25,Vidya,ssc
25,https://i.imgur.com/H2IIjnb.png,4.1,2,https://i.imgur.com/10cqRXN.png,https://i.imgur.com/ijzSNEn.png,Bi,Spotting The Errors,A,B,C,D,,English,26,Vidya,ssc
26,https://i.imgur.com/qebusP2.png,4.1,1,https://i.imgur.com/10cqRXN.png,https://i.imgur.com/9fmzNpI.png,Bi,Spotting The Errors,A,B,C,D,,English,27,Vidya,ssc
27,https://i.imgur.com/OjN4Wqx.png,4.1,1,https://i.imgur.com/10cqRXN.png,https://i.imgur.com/6BGxHPz.png,Bi,Spotting The Errors,A,B,C,D,,English,28,Vidya,ssc
28,https://i.imgur.com/jIbrZ05.png,4.1,3,https://i.imgur.com/10cqRXN.png,https://i.imgur.com/U4YwJVj.png,Bi,Spotting The Errors,A,B,C,D,,English,29,Vidya,ssc
29,https://i.imgur.com/P3RSPTH.png,4.1,2,https://i.imgur.com/10cqRXN.png,https://i.imgur.com/PTq3fpK.png,Bi,Spotting The Errors,A,B,C,D,,English,30,Vidya,ssc
30,https://i.imgur.com/0MlP4lN.png,4.1,2,https://i.imgur.com/10cqRXN.png,https://i.imgur.com/FWUK1UR.png,Bi,Spotting The Errors,A,B,C,D,,English,31,Vidya,ssc
31,https://i.imgur.com/AclMS1V.png,4.1,3,https://i.imgur.com/10cqRXN.png,https://i.imgur.com/h3hYJ6v.png,Bi,Spotting The Errors,A,B,C,D,,English,32,Vidya,ssc
32,https://i.imgur.com/KqnoYDv.png,4.1,2,https://i.imgur.com/10cqRXN.png,https://i.imgur.com/jVxT77J.png,Bi,Spotting The Errors,A,B,C,D,,English,33,Vidya,ssc
33,https://i.imgur.com/x5IGlAM.png,4.1,3,https://i.imgur.com/10cqRXN.png,https://i.imgur.com/UmqmDWP.png,Bi,Spotting The Errors,A,B,C,D,,English,34,Vidya,ssc
34,https://i.imgur.com/mFETqPd.png,4.1,2,https://i.imgur.com/10cqRXN.png,https://i.imgur.com/p3JXzfS.png,Bi,Spotting The Errors,A,B,C,D,,English,36,Vidya,ssc
35,https://i.imgur.com/CECoZkr.png,4.1,3,https://i.imgur.com/10cqRXN.png,https://i.imgur.com/adLs9Kk.png,Bi,Spotting The Errors,A,B,C,D,,English,37,Vidya,ssc
36,https://i.imgur.com/aqhkWWM.png,4.1,2,https://i.imgur.com/10cqRXN.png,https://i.imgur.com/Bl6NqRs.png,Bi,Spotting The Errors,A,B,C,D,,English,38,Vidya,ssc
