,QuestionLink,category,correct,direction,explanation,lang,name,optA,optB,optC,optD,optE,sectionType,sl.no.,sources,usedFor
20,https://i.imgur.com/vTzQkaa.png,2.1,2,,https://i.imgur.com/XPY7jYN.png,Bi,Analogy,A,B,C,D,,Reasoning,21,Vidya,ssc
21,https://i.imgur.com/H3Y7ILU.png,2.1,1,,https://i.imgur.com/4nf97fq.png,Bi,Analogy,A,B,C,D,,Reasoning,22,Vidya,ssc
22,https://i.imgur.com/pNOuXH8.png,2.1,4,,https://i.imgur.com/nfWufE1.png,Bi,Analogy,A,B,C,D,,Reasoning,23,Vidya,ssc
23,https://i.imgur.com/K68UkeS.png,2.1,2,,https://i.imgur.com/Drlqmpa.png,Bi,Analogy,A,B,C,D,,Reasoning,24,Vidya,ssc
24,https://i.imgur.com/yrI3HwS.png,2.1,1,,https://i.imgur.com/PPrhU82.png,Bi,Analogy,A,B,C,D,,Reasoning,25,Vidya,ssc
25,https://i.imgur.com/SWVetch.png,2.1,2,,https://i.imgur.com/OtgkZ4n.png,Bi,Analogy,A,B,C,D,,Reasoning,26,Vidya,ssc
26,https://i.imgur.com/0LL2tku.png,2.1,2,,https://i.imgur.com/xUc9sj3.png,Bi,Analogy,A,B,C,D,,Reasoning,27,Vidya,ssc
27,https://i.imgur.com/qLEDMC9.png,2.1,3,,https://i.imgur.com/ndSknlm.png,Bi,Analogy,A,B,C,D,,Reasoning,28,Vidya,ssc
28,https://i.imgur.com/oXIL5oS.png,2.1,2,,https://i.imgur.com/KW37wU9.png,Bi,Analogy,A,B,C,D,,Reasoning,29,Vidya,ssc
29,https://i.imgur.com/vh65jAL.png,2.1,3,,https://i.imgur.com/E0MxNoG.png,Bi,Analogy,A,B,C,D,,Reasoning,30,Vidya,ssc
30,https://i.imgur.com/nQGXSVz.png,2.1,2,,https://i.imgur.com/A0HkucB.png,Bi,Analogy,A,B,C,D,,Reasoning,31,Vidya,ssc
31,https://i.imgur.com/gDUa0XQ.png,2.1,4,,https://i.imgur.com/qdPqXZh.png,Bi,Analogy,A,B,C,D,,Reasoning,32,Vidya,ssc
32,https://i.imgur.com/xJAUwGP.png,2.1,2,,https://i.imgur.com/uWwIZGX.png,Bi,Analogy,A,B,C,D,,Reasoning,34,Vidya,ssc
33,https://i.imgur.com/yrOiozC.png,2.1,2,,https://i.imgur.com/tkTHNjY.png,Bi,Analogy,A,B,C,D,,Reasoning,35,Vidya,ssc
34,https://i.imgur.com/GD0Dyiq.png,2.1,2,,https://i.imgur.com/BvYwTBd.png,Bi,Analogy,A,B,C,D,,Reasoning,36,Vidya,ssc
35,https://i.imgur.com/N8vkJ92.png,2.1,1,,https://i.imgur.com/o6sP4gx.png,Bi,Analogy,A,B,C,D,,Reasoning,38,Vidya,ssc
36,https://i.imgur.com/yHkQbzs.png,2.1,3,,https://i.imgur.com/Jz8bS7T.png,Bi,Analogy,A,B,C,D,,Reasoning,39,Vidya,ssc
37,https://i.imgur.com/hD4frif.png,2.1,4,,https://i.imgur.com/DXhPILH.png,Bi,Analogy,A,B,C,D,,Reasoning,40,Vidya,ssc
38,https://i.imgur.com/hK5uhNN.png,2.1,1,,https://i.imgur.com/07jFvRt.png,Bi,Analogy,A,B,C,D,,Reasoning,41,Vidya,ssc
39,https://i.imgur.com/bwJliUe.png,2.1,4,,https://i.imgur.com/Rr3r63R.png,Bi,Analogy,A,B,C,D,,Reasoning,42,Vidya,ssc
40,https://i.imgur.com/8lSzN7O.png,2.1,3,,https://i.imgur.com/GD9B1nT.png,Bi,Analogy,A,B,C,D,,Reasoning,43,Vidya,ssc
41,https://i.imgur.com/SRY9EmF.png,2.1,4,,https://i.imgur.com/A6XgQuj.png,Bi,Analogy,A,B,C,D,,Reasoning,44,Vidya,ssc
42,https://i.imgur.com/S6wD7DF.png,2.1,4,,https://i.imgur.com/xFUoy2B.png,Bi,Analogy,A,B,C,D,,Reasoning,45,Vidya,ssc
43,https://i.imgur.com/Bae3vT7.png,2.1,1,,https://i.imgur.com/8euWyIv.png,Bi,Analogy,A,B,C,D,,Reasoning,46,Vidya,ssc
44,https://i.imgur.com/SlESBHU.png,2.1,2,,https://i.imgur.com/N3my4co.png,Bi,Analogy,A,B,C,D,,Reasoning,47,Vidya,ssc
45,https://i.imgur.com/bPHZq1F.png,2.1,3,,https://i.imgur.com/345CS7I.png,Bi,Analogy,A,B,C,D,,Reasoning,48,Vidya,ssc
46,https://i.imgur.com/MYu28o9.png,2.1,1,,https://i.imgur.com/0sCMc3r.png,Bi,Analogy,A,B,C,D,,Reasoning,49,Vidya,ssc
47,https://i.imgur.com/4wl9JrK.png,2.1,4,,https://i.imgur.com/4JvOKJK.png,Bi,Analogy,A,B,C,D,,Reasoning,50,Vidya,ssc
48,https://i.imgur.com/uzD2ZJq.png,2.1,1,,,Bi,Analogy,A,B,C,D,,Reasoning,51,Vidya,ssc
49,https://i.imgur.com/gxfi8AA.png,2.1,2,,,Bi,Analogy,A,B,C,D,,Reasoning,52,Vidya,ssc
50,https://i.imgur.com/4v5vY6m.png,2.1,4,,https://i.imgur.com/6A5hcyk.png,Bi,Analogy,A,B,C,D,,Reasoning,53,Vidya,ssc
51,https://i.imgur.com/QfvdKxU.png,2.1,2,,https://i.imgur.com/cK5WGbA.png,Bi,Analogy,A,B,C,D,,Reasoning,54,Vidya,ssc
52,https://i.imgur.com/CFGBqBG.png,2.1,1,,https://i.imgur.com/D6i8gFR.png,Bi,Analogy,A,B,C,D,,Reasoning,55,Vidya,ssc
53,https://i.imgur.com/Zjzaw1W.png,2.1,1,,https://i.imgur.com/sj8oiOv.png,Bi,Analogy,A,B,C,D,,Reasoning,56,Vidya,ssc
54,https://i.imgur.com/i3IF9kI.png,2.1,1,,https://i.imgur.com/OkBtXuk.png,Bi,Analogy,A,B,C,D,,Reasoning,57,Vidya,ssc
55,https://i.imgur.com/P1uBLUU.png,2.1,2,,https://i.imgur.com/bcgY6Iw.png,Bi,Analogy,A,B,C,D,,Reasoning,58,Vidya,ssc
56,https://i.imgur.com/lR6drvN.png,2.1,3,,https://i.imgur.com/e1gj2Ql.png,Bi,Analogy,A,B,C,D,,Reasoning,59,Vidya,ssc
57,https://i.imgur.com/lReJpoI.png,2.1,3,,https://i.imgur.com/mKFWu6j.png,Bi,Analogy,A,B,C,D,,Reasoning,60,Vidya,ssc
58,https://i.imgur.com/i0bu5OE.png,2.1,3,,https://i.imgur.com/QczWDNc.png,Bi,Analogy,A,B,C,D,,Reasoning,61,Vidya,ssc
59,https://i.imgur.com/JCCTU8e.png,2.1,3,,https://i.imgur.com/6f5R6x4.png,Bi,Analogy,A,B,C,D,,Reasoning,62,Vidya,ssc
60,https://i.imgur.com/6OsMtJ7.png,2.1,1,,https://i.imgur.com/4DOKRdr.png,Bi,Analogy,A,B,C,D,,Reasoning,63,Vidya,ssc
61,https://i.imgur.com/G5BACeI.png,2.1,2,,https://i.imgur.com/qeJlkFW.png,Bi,Analogy,A,B,C,D,,Reasoning,64,Vidya,ssc
62,https://i.imgur.com/d8uICAU.png,2.1,2,,https://i.imgur.com/PBK9ryS.png,Bi,Analogy,A,B,C,D,,Reasoning,65,Vidya,ssc
63,https://i.imgur.com/yyEJwpa.png,2.1,3,,https://i.imgur.com/ujjh3XN.png,Bi,Analogy,A,B,C,D,,Reasoning,66,Vidya,ssc
64,https://i.imgur.com/Hza9lnl.png,2.1,1,,https://i.imgur.com/xc1Z0Tg.png,Bi,Analogy,A,B,C,D,,Reasoning,67,Vidya,ssc
65,https://i.imgur.com/SD8EoBa.png,2.1,3,,https://i.imgur.com/TAL1Foc.png,Bi,Analogy,A,B,C,D,,Reasoning,68,Vidya,ssc
66,https://i.imgur.com/mw5hH4K.png,2.1,3,,https://i.imgur.com/U4LSAFE.png,Bi,Analogy,A,B,C,D,,Reasoning,69,Vidya,ssc
67,https://i.imgur.com/7hoAemY.png,2.1,1,,https://i.imgur.com/chEyDXw.png,Bi,Analogy,A,B,C,D,,Reasoning,70,Vidya,ssc
68,https://i.imgur.com/bJ71uHH.png,2.1,2,,https://i.imgur.com/kHpifTF.png,Bi,Analogy,A,B,C,D,,Reasoning,71,Vidya,ssc
69,https://i.imgur.com/AwtdnhP.png,2.1,2,,https://i.imgur.com/In2eOil.png,Bi,Analogy,A,B,C,D,,Reasoning,72,Vidya,ssc
70,https://i.imgur.com/TsrQqKJ.png,2.1,4,,https://i.imgur.com/GTW7QLJ.png,Bi,Analogy,A,B,C,D,,Reasoning,73,Vidya,ssc
71,https://i.imgur.com/4HqvunE.png,2.1,2,,https://i.imgur.com/JpJBG8x.png,Bi,Analogy,A,B,C,D,,Reasoning,74,Vidya,ssc
72,https://i.imgur.com/fgt6y7w.png,2.1,4,,https://i.imgur.com/xMfIWnG.png,Bi,Analogy,A,B,C,D,,Reasoning,75,Vidya,ssc
73,https://i.imgur.com/g5XV2Yy.png,2.1,3,,https://i.imgur.com/cUr0OqM.png,Bi,Analogy,A,B,C,D,,Reasoning,76,Vidya,ssc
74,https://i.imgur.com/AoxICLo.png,2.1,3,,https://i.imgur.com/t9gkqbA.png,Bi,Analogy,A,B,C,D,,Reasoning,77,Vidya,ssc
75,https://i.imgur.com/CuZU4Yu.png,2.1,3,,https://i.imgur.com/r9hYGc6.png,Bi,Analogy,A,B,C,D,,Reasoning,78,Vidya,ssc
76,https://i.imgur.com/7WZ2YL1.png,2.1,2,,https://i.imgur.com/O7AzWzg.png,Bi,Analogy,A,B,C,D,,Reasoning,79,Vidya,ssc
77,https://i.imgur.com/eAQtY6G.png,2.1,3,,https://i.imgur.com/CSN2LrN.png,Bi,Analogy,A,B,C,D,,Reasoning,80,Vidya,ssc
78,https://i.imgur.com/EQVVAow.png,2.1,2,,https://i.imgur.com/Q43iln3.png,Bi,Analogy,A,B,C,D,,Reasoning,81,Vidya,ssc
79,https://i.imgur.com/8QOB6tO.png,2.1,4,,https://i.imgur.com/CJmNTUG.png,Bi,Analogy,A,B,C,D,,Reasoning,82,Vidya,ssc
80,https://i.imgur.com/iaUbT7Y.png,2.1,1,,https://i.imgur.com/yii8unx.png,Bi,Analogy,A,B,C,D,,Reasoning,83,Vidya,ssc
81,https://i.imgur.com/g1Kx0F5.png,2.1,2,,https://i.imgur.com/7xLT9d8.png,Bi,Analogy,A,B,C,D,,Reasoning,84,Vidya,ssc
82,https://i.imgur.com/ALXwoPU.png,2.1,3,,https://i.imgur.com/Lv96BaD.png,Bi,Analogy,A,B,C,D,,Reasoning,85,Vidya,ssc
83,https://i.imgur.com/CpRND3i.png,2.1,3,,https://i.imgur.com/k9DLDXr.png,Bi,Analogy,A,B,C,D,,Reasoning,87,Vidya,ssc
84,https://i.imgur.com/m8NfyoE.png,2.1,2,,https://i.imgur.com/TNEc7Ud.png,Bi,Analogy,A,B,C,D,,Reasoning,88,Vidya,ssc
85,https://i.imgur.com/WCLqJvF.png,2.1,3,,https://i.imgur.com/VBg4mix.png,Bi,Analogy,A,B,C,D,,Reasoning,89,Vidya,ssc
86,https://i.imgur.com/Ed1uI7n.png,2.1,2,,https://i.imgur.com/J4wpLg5.png,Bi,Analogy,A,B,C,D,,Reasoning,91,Vidya,ssc
87,https://i.imgur.com/yOO0sUZ.png,2.1,2,,https://i.imgur.com/f7weImt.png,Bi,Analogy,A,B,C,D,,Reasoning,92,Vidya,ssc
88,https://i.imgur.com/A4AAgvM.png,2.1,1,,https://i.imgur.com/0pYsR5F.png,Bi,Analogy,A,B,C,D,,Reasoning,93,Vidya,ssc
89,https://i.imgur.com/vuoqmYr.png,2.1,2,,https://i.imgur.com/L3HtLUb.png,Bi,Analogy,A,B,C,D,,Reasoning,95,Vidya,ssc
90,https://i.imgur.com/6ZhQXdT.png,2.1,3,,https://i.imgur.com/BbzCUn1.png,Bi,Analogy,A,B,C,D,,Reasoning,96,Vidya,ssc
91,https://i.imgur.com/oKOpxUC.png,2.1,4,,https://i.imgur.com/j7QKVRz.png,Bi,Analogy,A,B,C,D,,Reasoning,97,Vidya,ssc
92,https://i.imgur.com/0ZB2Xo2.png,2.1,3,,https://i.imgur.com/Myo6p1b.png,Bi,Analogy,A,B,C,D,,Reasoning,98,Vidya,ssc
93,https://i.imgur.com/iHCmEvS.png,2.1,2,,https://i.imgur.com/YM2dznw.png,Bi,Analogy,A,B,C,D,,Reasoning,99,Vidya,ssc
94,https://i.imgur.com/C1HO1jB.png,2.1,2,,https://i.imgur.com/wJvRkvF.png,Bi,Analogy,A,B,C,D,,Reasoning,100,Vidya,ssc
95,https://i.imgur.com/peOWAZ9.png,2.1,3,,https://i.imgur.com/3zsUQyY.png,Bi,Analogy,A,B,C,D,,Reasoning,101,Vidya,ssc
96,https://i.imgur.com/1BurY1W.png,2.1,4,,https://i.imgur.com/3pf0uNQ.png,Bi,Analogy,A,B,C,D,,Reasoning,102,Vidya,ssc
97,https://i.imgur.com/PBzzQ2j.png,2.1,2,,https://i.imgur.com/BQJngQU.png,Bi,Analogy,A,B,C,D,,Reasoning,103,Vidya,ssc
98,https://i.imgur.com/VlcS9jy.png,2.1,2,,https://i.imgur.com/oOLUHJC.png,Bi,Analogy,A,B,C,D,,Reasoning,104,Vidya,ssc
99,https://i.imgur.com/fdcPhBT.png,2.1,3,,https://i.imgur.com/I6Hv8o5.png,Bi,Analogy,A,B,C,D,,Reasoning,105,Vidya,ssc
100,https://i.imgur.com/i0VCm5T.png,2.1,1,,https://i.imgur.com/qwCFw6H.png,Bi,Analogy,A,B,C,D,,Reasoning,107,Vidya,ssc
101,https://i.imgur.com/l1XBLFW.png,2.1,1,,https://i.imgur.com/8dl4LWD.png,Bi,Analogy,A,B,C,D,,Reasoning,108,Vidya,ssc
102,https://i.imgur.com/XID77WK.png,2.1,2,,https://i.imgur.com/vjhgihn.png,Bi,Analogy,A,B,C,D,,Reasoning,109,Vidya,ssc
103,https://i.imgur.com/1VDRh8J.png,2.1,2,,,Bi,Analogy,A,B,C,D,,Reasoning,110,Vidya,ssc
104,https://i.imgur.com/JTlUj3x.png,2.1,2,,https://i.imgur.com/h7geDje.png,Bi,Analogy,A,B,C,D,,Reasoning,111,Vidya,ssc
105,https://i.imgur.com/La3BExR.png,2.1,2,,https://i.imgur.com/qfQ6s6O.png,Bi,Analogy,A,B,C,D,,Reasoning,112,Vidya,ssc
106,https://i.imgur.com/2wj77sR.png,2.1,3,,https://i.imgur.com/xVDUJfY.png,Bi,Analogy,A,B,C,D,,Reasoning,113,Vidya,ssc
107,https://i.imgur.com/8nU2MnM.png,2.1,1,,https://i.imgur.com/MyE8YAg.png,Bi,Analogy,A,B,C,D,,Reasoning,114,Vidya,ssc
108,https://i.imgur.com/4I0182V.png,2.1,4,,https://i.imgur.com/4L6VCEG.png,Bi,Analogy,A,B,C,D,,Reasoning,115,Vidya,ssc
109,https://i.imgur.com/nntmpAv.png,2.1,3,,https://i.imgur.com/dj28OtR.png,Bi,Analogy,A,B,C,D,,Reasoning,116,Vidya,ssc
110,https://i.imgur.com/PNzWPbF.png,2.1,3,,https://i.imgur.com/xUPJVGz.png,Bi,Analogy,A,B,C,D,,Reasoning,117,Vidya,ssc
111,https://i.imgur.com/dgZi6Bk.png,2.1,3,,https://i.imgur.com/43BnXGQ.png,Bi,Analogy,A,B,C,D,,Reasoning,118,Vidya,ssc
112,https://i.imgur.com/2xcrRou.png,2.1,3,,https://i.imgur.com/88xCkPk.png,Bi,Analogy,A,B,C,D,,Reasoning,119,Vidya,ssc
113,https://i.imgur.com/8Ab0K1y.png,2.1,3,,https://i.imgur.com/nimPQVh.png,Bi,Analogy,A,B,C,D,,Reasoning,120,Vidya,ssc
114,https://i.imgur.com/mSJKUmp.png,2.1,2,,https://i.imgur.com/FGzd8Fg.png,Bi,Analogy,A,B,C,D,,Reasoning,121,Vidya,ssc
115,https://i.imgur.com/T6h9QYm.png,2.1,1,,https://i.imgur.com/5KrhHE0.png,Bi,Analogy,A,B,C,D,,Reasoning,122,Vidya,ssc
116,https://i.imgur.com/jd92o9I.png,2.1,1,,https://i.imgur.com/PehQroL.png,Bi,Analogy,A,B,C,D,,Reasoning,123,Vidya,ssc
117,https://i.imgur.com/SC8hC7d.png,2.1,2,,https://i.imgur.com/yYiOvrz.png,Bi,Analogy,A,B,C,D,,Reasoning,124,Vidya,ssc
118,https://i.imgur.com/EmbZNz5.png,2.1,2,,https://i.imgur.com/mDEM9Qm.png,Bi,Analogy,A,B,C,D,,Reasoning,125,Vidya,ssc
119,https://i.imgur.com/dLrYq1h.png,2.1,4,,https://i.imgur.com/9TtpriM.png,Bi,Analogy,A,B,C,D,,Reasoning,126,Vidya,ssc
120,https://i.imgur.com/RVJeK7s.png,2.1,2,,https://i.imgur.com/duAzPAj.png,Bi,Analogy,A,B,C,D,,Reasoning,127,Vidya,ssc
121,https://i.imgur.com/gv8Jiu8.png,2.1,2,,https://i.imgur.com/pzMGi8I.png,Bi,Analogy,A,B,C,D,,Reasoning,129,Vidya,ssc
122,https://i.imgur.com/nvhhuNW.png,2.1,4,,https://i.imgur.com/8vNZ8GK.png,Bi,Analogy,A,B,C,D,,Reasoning,130,Vidya,ssc
123,https://i.imgur.com/PC1xssk.png,2.1,3,,https://i.imgur.com/PG7aVHr.png,Bi,Analogy,A,B,C,D,,Reasoning,131,Vidya,ssc
124,https://i.imgur.com/vAMJGIM.png,2.1,4,,https://i.imgur.com/mpELYam.png,Bi,Analogy,A,B,C,D,,Reasoning,132,Vidya,ssc
125,https://i.imgur.com/Xz52Y9w.png,2.1,3,,https://i.imgur.com/W1ZxWPI.png,Bi,Analogy,A,B,C,D,,Reasoning,133,Vidya,ssc
126,https://i.imgur.com/5CaurDc.png,2.1,4,,https://i.imgur.com/F2iYbk8.png,Bi,Analogy,A,B,C,D,,Reasoning,134,Vidya,ssc
127,https://i.imgur.com/28o89VE.png,2.1,1,,https://i.imgur.com/E9gWK1k.png,Bi,Analogy,A,B,C,D,,Reasoning,135,Vidya,ssc
128,https://i.imgur.com/3WdFooc.png,2.1,2,,https://i.imgur.com/hUZCht1.png,Bi,Analogy,A,B,C,D,,Reasoning,136,Vidya,ssc
129,https://i.imgur.com/cw4Lzo2.png,2.1,2,,https://i.imgur.com/g3Zqopc.png,Bi,Analogy,A,B,C,D,,Reasoning,137,Vidya,ssc
130,https://i.imgur.com/uI3TPoU.png,2.1,4,,https://i.imgur.com/xhF0wkG.png,Bi,Analogy,A,B,C,D,,Reasoning,138,Vidya,ssc
131,https://i.imgur.com/oMvUzJe.png,2.1,3,,https://i.imgur.com/ZwGDVL5.png,Bi,Analogy,A,B,C,D,,Reasoning,139,Vidya,ssc
132,https://i.imgur.com/YSrvw5c.png,2.1,3,,https://i.imgur.com/ri8JQwi.png,Bi,Analogy,A,B,C,D,,Reasoning,140,Vidya,ssc
133,https://i.imgur.com/k6LenKp.png,2.1,4,,https://i.imgur.com/VJP2vgK.png,Bi,Analogy,A,B,C,D,,Reasoning,141,Vidya,ssc
134,https://i.imgur.com/XkrtryX.png,2.1,4,,https://i.imgur.com/BUHdHbQ.png,Bi,Analogy,A,B,C,D,,Reasoning,142,Vidya,ssc
135,https://i.imgur.com/DJQMl7C.png,2.1,2,,https://i.imgur.com/qXMn1d9.png,Bi,Analogy,A,B,C,D,,Reasoning,143,Vidya,ssc
136,https://i.imgur.com/RlLdwfl.png,2.1,4,,https://i.imgur.com/oB7Q7SV.png,Bi,Analogy,A,B,C,D,,Reasoning,144,Vidya,ssc
137,https://i.imgur.com/8Yu2MXD.png,2.1,3,,https://i.imgur.com/U1wjxSB.png,Bi,Analogy,A,B,C,D,,Reasoning,145,Vidya,ssc
138,https://i.imgur.com/LcXIA14.png,2.1,2,,https://i.imgur.com/Gw0dNRL.png,Bi,Analogy,A,B,C,D,,Reasoning,146,Vidya,ssc
139,https://i.imgur.com/pZiYIKe.png,2.1,2,,https://i.imgur.com/dguRf4Q.png,Bi,Analogy,A,B,C,D,,Reasoning,147,Vidya,ssc
140,https://i.imgur.com/txUj4NL.png,2.1,1,,https://i.imgur.com/Ez4n7gC.png,Bi,Analogy,A,B,C,D,,Reasoning,148,Vidya,ssc
141,https://i.imgur.com/Gqb6rVH.png,2.1,2,,https://i.imgur.com/21NMmMO.png,Bi,Analogy,A,B,C,D,,Reasoning,149,Vidya,ssc
142,https://i.imgur.com/27SGIdf.png,2.1,4,,https://i.imgur.com/4Y52Ohq.png,Bi,Analogy,A,B,C,D,,Reasoning,150,Vidya,ssc
143,https://i.imgur.com/eWdvygi.png,2.1,3,,https://i.imgur.com/qqkEDkB.png,Bi,Analogy,A,B,C,D,,Reasoning,151,Vidya,ssc
144,https://i.imgur.com/kBNfAh5.png,2.1,2,,https://i.imgur.com/ucbkjuz.png,Bi,Analogy,A,B,C,D,,Reasoning,152,Vidya,ssc
145,https://i.imgur.com/9IQZHDq.png,2.1,2,,https://i.imgur.com/xKrEe62.png,Bi,Analogy,A,B,C,D,,Reasoning,153,Vidya,ssc
146,https://i.imgur.com/RB2GBr7.png,2.1,4,,https://i.imgur.com/uA0fMGC.png,Bi,Analogy,A,B,C,D,,Reasoning,154,Vidya,ssc
147,https://i.imgur.com/GDE680n.png,2.1,4,,https://i.imgur.com/HhiWv3F.png,Bi,Analogy,A,B,C,D,,Reasoning,155,Vidya,ssc
148,https://i.imgur.com/Xf3J09d.png,2.1,3,,https://i.imgur.com/flXrRan.png,Bi,Analogy,A,B,C,D,,Reasoning,156,Vidya,ssc
149,https://i.imgur.com/YHHS62Z.png,2.1,4,,https://i.imgur.com/nO7gX5E.png,Bi,Analogy,A,B,C,D,,Reasoning,157,Vidya,ssc
150,https://i.imgur.com/JHiFBBf.png,2.1,1,,https://i.imgur.com/Cv4sCXi.png,Bi,Analogy,A,B,C,D,,Reasoning,158,Vidya,ssc
151,https://i.imgur.com/5D0MBp0.png,2.1,4,,https://i.imgur.com/YNvU6vv.png,Bi,Analogy,A,B,C,D,,Reasoning,159,Vidya,ssc
152,https://i.imgur.com/NDtCI05.png,2.1,2,,https://i.imgur.com/Ao5VioB.png,Bi,Analogy,A,B,C,D,,Reasoning,160,Vidya,ssc
153,https://i.imgur.com/7RFslft.png,2.1,3,,https://i.imgur.com/1zR9bZZ.png,Bi,Analogy,A,B,C,D,,Reasoning,161,Vidya,ssc
154,https://i.imgur.com/eV789s1.png,2.1,3,,,Bi,Analogy,A,B,C,D,,Reasoning,162,Vidya,ssc
155,https://i.imgur.com/dPW73ZO.png,2.1,3,,https://i.imgur.com/jOqcZc5.png,Bi,Analogy,A,B,C,D,,Reasoning,163,Vidya,ssc
156,https://i.imgur.com/IfDT7I9.png,2.1,3,,https://i.imgur.com/eliZiga.png,Bi,Analogy,A,B,C,D,,Reasoning,164,Vidya,ssc
157,https://i.imgur.com/6iqk8Fz.png,2.1,4,,https://i.imgur.com/YTLJ0dm.png,Bi,Analogy,A,B,C,D,,Reasoning,165,Vidya,ssc
158,https://i.imgur.com/r3DX4fZ.png,2.1,3,,https://i.imgur.com/17RCQt4.png,Bi,Analogy,A,B,C,D,,Reasoning,166,Vidya,ssc
159,https://i.imgur.com/3jYCQfV.png,2.1,3,,https://i.imgur.com/Bnnaw94.png,Bi,Analogy,A,B,C,D,,Reasoning,168,Vidya,ssc
160,https://i.imgur.com/7c1SgbQ.png,2.1,1,,https://i.imgur.com/IvErgaW.png,Bi,Analogy,A,B,C,D,,Reasoning,169,Vidya,ssc
161,https://i.imgur.com/NfDHtQf.png,2.1,3,,https://i.imgur.com/0EAOgCL.png,Bi,Analogy,A,B,C,D,,Reasoning,170,Vidya,ssc
162,https://i.imgur.com/a2VQoQe.png,2.1,2,,https://i.imgur.com/PLKOA0J.png,Bi,Analogy,A,B,C,D,,Reasoning,171,Vidya,ssc
163,https://i.imgur.com/EC7LpPm.png,2.1,3,,https://i.imgur.com/hTrhkDl.png,Bi,Analogy,A,B,C,D,,Reasoning,172,Vidya,ssc
164,https://i.imgur.com/cuossiv.png,2.1,2,,https://i.imgur.com/DCJcpHM.png,Bi,Analogy,A,B,C,D,,Reasoning,173,Vidya,ssc
165,https://i.imgur.com/TJF97da.png,2.1,2,,https://i.imgur.com/t9czhXz.png,Bi,Analogy,A,B,C,D,,Reasoning,174,Vidya,ssc
166,https://i.imgur.com/hQIC2tU.png,2.1,1,,https://i.imgur.com/SPmkxNC.png,Bi,Analogy,A,B,C,D,,Reasoning,175,Vidya,ssc
